avg_score,avg_max_tile,depth,weights
6416.0,597.3333333333334,2,0,1,2,0.5,0
10741.333333333334,853.3333333333334,3,0,1,2,0.5,0
10065.333333333334,682.6666666666666,4,0,1,2,0.5,0
16089.333333333334,1365.3333333333333,5,0,1,2,0.5,0
