avg_score,avg_max_tile,depth,weights
12629.333333333334,1024.0,2,0,1,2,0,0
10777.333333333334,682.6666666666666,3,0,1,2,0,0
25926.666666666668,1706.6666666666667,4,0,1,2,0,0
