avg_score,avg_max_tile,monotonicity,smoothness,weights
788.0,64.0,0,0,0,0,0,"[np.int64(372), np.int64(472), np.int64(1520)]","[np.int64(32), np.int64(32), np.int64(128)]"
9616.0,768.0,0,0,0,0.5,0,"[np.int64(10760), np.int64(14832), np.int64(3256)]","[np.int64(1024), np.int64(1024), np.int64(256)]"
8798.666666666666,768.0,0,0,0,1,0,"[np.int64(3856), np.int64(12136), np.int64(10404)]","[np.int64(256), np.int64(1024), np.int64(1024)]"
10026.666666666666,853.3333333333334,0,0,0,2,0,"[np.int64(14836), np.int64(10356), np.int64(4888)]","[np.int64(1024), np.int64(1024), np.int64(512)]"
5848.0,426.6666666666667,0,0,0.5,0,0,"[np.int64(7224), np.int64(5664), np.int64(4656)]","[np.int64(512), np.int64(512), np.int64(256)]"
9166.666666666666,853.3333333333334,0,0,0.5,0.5,0,"[np.int64(10304), np.int64(5416), np.int64(11780)]","[np.int64(1024), np.int64(512), np.int64(1024)]"
10509.333333333334,1024.0,0,0,0.5,1,0,"[np.int64(9256), np.int64(12140), np.int64(10132)]","[np.int64(1024), np.int64(1024), np.int64(1024)]"
5098.666666666667,426.6666666666667,0,0,0.5,2,0,"[np.int64(5288), np.int64(3144), np.int64(6864)]","[np.int64(512), np.int64(256), np.int64(512)]"
7080.0,512.0,0,0,1,0,0,"[np.int64(8496), np.int64(5604), np.int64(7140)]","[np.int64(512), np.int64(512), np.int64(512)]"
7972.0,597.3333333333334,0,0,1,0.5,0,"[np.int64(4124), np.int64(12108), np.int64(7684)]","[np.int64(256), np.int64(1024), np.int64(512)]"
8080.0,682.6666666666666,0,0,1,1,0,"[np.int64(5912), np.int64(11780), np.int64(6548)]","[np.int64(512), np.int64(1024), np.int64(512)]"
10737.333333333334,938.6666666666666,0,0,1,2,0,"[np.int64(5464), np.int64(5036), np.int64(21712)]","[np.int64(512), np.int64(256), np.int64(2048)]"
6045.333333333333,426.6666666666667,0,0,2,0,0,"[np.int64(3028), np.int64(7984), np.int64(7124)]","[np.int64(256), np.int64(512), np.int64(512)]"
7685.333333333333,682.6666666666666,0,0,2,0.5,0,"[np.int64(5444), np.int64(10340), np.int64(7272)]","[np.int64(512), np.int64(1024), np.int64(512)]"
16873.333333333332,1536.0,0,0,2,1,0,"[np.int64(23192), np.int64(5784), np.int64(21644)]","[np.int64(2048), np.int64(512), np.int64(2048)]"
7653.333333333333,512.0,0,0,2,2,0,"[np.int64(9040), np.int64(4752), np.int64(9168)]","[np.int64(512), np.int64(512), np.int64(512)]"
5706.666666666667,426.6666666666667,0,0.5,0,0,0,"[np.int64(7136), np.int64(6596), np.int64(3388)]","[np.int64(512), np.int64(512), np.int64(256)]"
7884.0,682.6666666666666,0,0.5,0,0.5,0,"[np.int64(5864), np.int64(12072), np.int64(5716)]","[np.int64(512), np.int64(1024), np.int64(512)]"
12345.333333333334,853.3333333333334,0,0.5,0,1,0,"[np.int64(8492), np.int64(16300), np.int64(12244)]","[np.int64(512), np.int64(1024), np.int64(1024)]"
11938.666666666666,853.3333333333334,0,0.5,0,2,0,"[np.int64(7072), np.int64(12132), np.int64(16612)]","[np.int64(512), np.int64(1024), np.int64(1024)]"
9993.333333333334,682.6666666666666,0,0.5,0.5,0,0,"[np.int64(7096), np.int64(7112), np.int64(15772)]","[np.int64(512), np.int64(512), np.int64(1024)]"
7552.0,597.3333333333334,0,0.5,0.5,0.5,0,"[np.int64(7544), np.int64(10632), np.int64(4480)]","[np.int64(512), np.int64(1024), np.int64(256)]"
9861.333333333334,853.3333333333334,0,0.5,0.5,1,0,"[np.int64(5372), np.int64(10436), np.int64(13776)]","[np.int64(512), np.int64(1024), np.int64(1024)]"
8082.666666666667,682.6666666666666,0,0.5,0.5,2,0,"[np.int64(5404), np.int64(11808), np.int64(7036)]","[np.int64(512), np.int64(1024), np.int64(512)]"
15520.0,1024.0,0,0.5,1,0,0,"[np.int64(32024), np.int64(7432), np.int64(7104)]","[np.int64(2048), np.int64(512), np.int64(512)]"
